symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_last_accumulated_quantity,order_trade_time,usd_size
ARB,SELL,LIMIT,IOC,9.4,0.554100,0.557300,FILLED,9.4,9.4,1756104825345,5.20854
XPL,SELL,LIMIT,IOC,11,0.5302000,0.5394000,FILLED,11,11,1756104825345,5.8322
HYPE,SELL,LIMIT,IOC,0.35,44.35300,44.79700,FILLED,0.35,0.35,1756104825345,15.52355
BOME,SELL,LIMIT,IOC,4350,0.0022220,0.0022450,FILLED,4350,4350,1756104825345,9.6657
PENGU,SELL,LIMIT,IOC,172,0.0317300,0.0320430,FILLED,172,172,1756104825345,5.45756
BIO,SELL,LIMIT,IOC,66,0.2400500,0.2424100,FILLED,66,66,1756104825345,15.843300000000001
SUI,SELL,LIMIT,IOC,1086.6,3.494900,3.529900,FILLED,355.6,1086.6,1756104827212,3797.5583399999996
MEME,SELL,LIMIT,IOC,283104,0.0038060,0.0038450,FILLED,23992,283104,1756104827361,1077.493824
PROVE,SELL,LIMIT,IOC,14.3,1.006600,1.016600,FILLED,14.3,14.3,1756104828420,14.39438
FHE,SELL,LIMIT,IOC,1206,0.0588500,0.0596624,FILLED,128,1206,1756104832087,70.9731
HUMA,SELL,LIMIT,IOC,352,0.0251570,0.0254005,FILLED,155,352,1756104832384,8.855264
PROVE,SELL,LIMIT,IOC,6.4,1.006500,1.016300,FILLED,6.4,6.4,1756104832384,6.4416
ARB,SELL,LIMIT,IOC,2178.8,0.553900,0.557200,FILLED,2178.8,2178.8,1756104832436,1206.83732
SUI,SELL,LIMIT,IOC,518.6,3.494300,3.529000,FILLED,234.9,518.6,1756104832532,1812.14398
ONT,BUY,LIMIT,IOC,1111.7,0.2035,0.2004,FILLED,984.9,1111.7,1756104833532,226.23095
SUI,SELL,LIMIT,IOC,400.0,3.494000,3.529000,FILLED,400.0,400.0,1756104834358,1397.6000000000001
ALPHA,SELL,LIMIT,IOC,6319,0.01404,0.01433,FILLED,6319,6319,1756104837425,88.71876
BIO,SELL,LIMIT,IOC,526,0.2392900,0.2414600,FILLED,526,526,1756104837616,125.86654
PROVE,SELL,LIMIT,IOC,333.8,1.006400,1.016200,FILLED,9.7,333.8,1756104838097,335.93632
WLFI,BUY,LIMIT,IOC,25,0.2345258,0.2314000,FILLED,25,25,1756104841245,5.863145
ARB,SELL,LIMIT,IOC,34.6,0.553900,0.557400,FILLED,34.6,34.6,1756104844480,19.164939999999998
ONT,BUY,LIMIT,IOC,254.9,0.2037,0.2007,FILLED,254.9,254.9,1756104867374,51.92313
ARB,SELL,LIMIT,IOC,44.6,0.553800,0.557100,FILLED,44.6,44.6,1756104867444,24.699479999999998
PROMPT,SELL,LIMIT,IOC,5309,0.3396000,0.3423652,FILLED,447,5309,1756104872342,1802.9364
PROMPT,SELL,LIMIT,IOC,29,0.3392148,0.3406000,FILLED,29,29,1756104873990,9.8372292
ARB,SELL,LIMIT,IOC,16.3,0.553600,0.556800,FILLED,16.3,16.3,1756104874204,9.02368
ARB,SELL,LIMIT,IOC,891.2,0.553500,0.556800,FILLED,891.2,891.2,1756104877093,493.2792
SOON,SELL,LIMIT,IOC,19772,0.2341900,0.2364189,FILLED,609,19772,1756104877503,4630.404680000001
SOON,SELL,LIMIT,IOC,209,0.2341400,0.2364300,FILLED,209,209,1756104880529,48.93526
AAVE,SELL,LIMIT,IOC,591.3,327.850,333.827,FILLED,24.1,591.3,1756104881595,193857.705
SAPIEN,BUY,LIMIT,IOC,360,0.2225000,0.2192800,FILLED,360,360,1756104896603,80.1
PROMPT,SELL,LIMIT,IOC,15,0.3366000,0.3392000,FILLED,15,15,1756104899053,5.049
BIO,BUY,LIMIT,IOC,3110,0.2449600,0.2428561,FILLED,916,3110,1756104904196,761.8256
QTUM,BUY,LIMIT,IOC,6.3,3.212,3.166,FILLED,1.0,6.3,1756104912218,20.2356
ONT,SELL,LIMIT,IOC,168.2,0.1957,0.1983,FILLED,168.2,168.2,1756104916474,32.91674
SOON,SELL,LIMIT,IOC,6064,0.2340600,0.2360750,FILLED,46,6064,1756104916495,1419.3398399999999
KERNEL,SELL,LIMIT,IOC,404,0.1968000,0.1997346,FILLED,264,404,1756104921608,79.5072
ZETA,SELL,LIMIT,IOC,28,0.186700,0.189400,FILLED,28,28,1756104924337,5.2276
ZETA,SELL,LIMIT,IOC,60,0.186600,0.189400,FILLED,51,60,1756104925439,11.196
STRK,SELL,LIMIT,IOC,6.1,0.1338000,0.1351000,FILLED,6.1,6.1,1756104927402,0.81618
KERNEL,SELL,LIMIT,IOC,1073,0.1968000,0.1995035,FILLED,1035,1073,1756104928621,211.1664
ESPORTS,SELL,LIMIT,IOC,532,0.0850000,0.0860000,FILLED,532,532,1756104929456,45.220000000000006
ZKJ,SELL,LIMIT,IOC,3828.5,0.178400,0.181059,FILLED,1546.9,3828.5,1756104930506,683.0044
TREE,SELL,LIMIT,IOC,1689,0.2931000,0.2959000,FILLED,882,1689,1756104930506,495.0459000000001
ESPORTS,SELL,LIMIT,IOC,2000,0.0847000,0.0860000,FILLED,1846,2000,1756104930506,169.4
HUMA,SELL,LIMIT,IOC,136711,0.0251390,0.0253732,FILLED,1947,136711,1756104931394,3436.777829
TOWNS,SELL,LIMIT,IOC,115689,0.0239500,0.0241628,FILLED,5241,115689,1756104931394,2770.75155
ZRO,SELL,LIMIT,IOC,285.7,1.9932000,2.0127878,FILLED,7.1,285.7,1756104931394,569.45724
ONT,SELL,LIMIT,IOC,477.9,0.1950,0.1980,FILLED,477.9,477.9,1756104934190,93.1905
TOKEN,SELL,LIMIT,IOC,2545,0.0131100,0.0133200,FILLED,2545,2545,1756104934525,33.36495
ACT,SELL,LIMIT,IOC,4471,0.0405000,0.0409500,FILLED,2221,4471,1756104946146,181.0755
AVAAI,SELL,LIMIT,IOC,2023,0.0253500,0.0267100,FILLED,2023,2023,1756104947415,51.28305
ETH,BUY,LIMIT,IOC,0.062,4646.00,4627.51,FILLED,0.062,0.062,1756104949637,288.052
ETH,BUY,LIMIT,IOC,0.472,4646.94,4628.50,FILLED,0.472,0.472,1756104952586,2193.3556799999997
WLFI,SELL,LIMIT,IOC,3341,0.2264000,0.2285000,FILLED,3341,3341,1756104957206,756.4024
ETH,BUY,LIMIT,IOC,0.329,4648.85,4630.01,FILLED,0.329,0.329,1756104959241,1529.4716500000002
WLFI,SELL,LIMIT,IOC,343,0.2259000,0.2279000,FILLED,67,343,1756104961420,77.4837
WLFI,SELL,LIMIT,IOC,1,0.2256000,0.2279000,FILLED,1,1,1756104964104,0.2256
ETH,BUY,LIMIT,IOC,2.467,4650.11,4632.23,FILLED,2.467,2.467,1756104965124,11471.82137
BIO,SELL,LIMIT,IOC,296,0.2397600,0.2420300,FILLED,296,296,1756104966069,70.96896
WLFI,SELL,LIMIT,IOC,1200,0.2254000,0.2280000,FILLED,640,1200,1756104966117,270.47999999999996
ETH,BUY,LIMIT,IOC,0.313,4651.27,4632.89,FILLED,0.313,0.313,1756104967130,1455.84751
WLFI,SELL,LIMIT,IOC,120,0.2253000,0.2280000,FILLED,120,120,1756104967583,27.036
BIO,SELL,LIMIT,IOC,704,0.2395600,0.2420000,FILLED,704,704,1756104969689,168.65024
NEO,BUY,LIMIT,IOC,340.75,8.099,8.025,FILLED,171.90,340.75,1756104969916,2759.73425
WLFI,SELL,LIMIT,IOC,10000,0.2250000,0.2278297,FILLED,4683,10000,1756104970012,2250.0
ETH,BUY,LIMIT,IOC,6.622,4653.44,4638.91,FILLED,6.122,6.622,1756104970496,30815.079679999995
BTC,BUY,LIMIT,IOC,0.001,112425.60,112003.90,FILLED,0.001,0.001,1756104970836,112.4256
ETH,BUY,LIMIT,IOC,0.111,4656.38,4639.28,FILLED,0.111,0.111,1756104971508,516.8581800000001
ENA,BUY,LIMIT,IOC,4046,0.6688000,0.6628000,FILLED,1538,4046,1756104971637,2705.9647999999997
WLFI,SELL,LIMIT,IOC,2702,0.2249000,0.2278000,FILLED,54,2702,1756104971835,607.6798
ETHUSDC,BUY,LIMIT,IOC,0.433,4655.36,4639.75,FILLED,0.433,0.433,1756104972051,2015.7708799999998
ETH,BUY,LIMIT,IOC,0.101,4657.14,4638.48,FILLED,0.101,0.101,1756104972567,470.3711400000001
1000BONK,BUY,LIMIT,IOC,11739,0.0219670,0.0217480,FILLED,11739,11739,1756104972821,257.870613
ETHUSDC,BUY,LIMIT,IOC,0.290,4656.97,4640.03,FILLED,0.290,0.290,1756104973111,1350.5212999999999
1000CAT,BUY,LIMIT,IOC,30591,0.0082800,0.0082040,FILLED,1809,30591,1756104973489,253.29348
ETH,BUY,LIMIT,IOC,2.029,4657.83,4637.49,FILLED,2.029,2.029,1756104975174,9450.73707
WLFI,SELL,LIMIT,IOC,175,0.2246000,0.2275000,FILLED,175,175,1756104975255,39.305
WLFI,SELL,LIMIT,IOC,97,0.2243000,0.2272000,FILLED,72,97,1756104982369,21.7571
WLFI,SELL,LIMIT,IOC,456,0.2242000,0.2274000,FILLED,456,456,1756104984256,102.2352
BIO,SELL,LIMIT,IOC,10279,0.2389500,0.2410591,FILLED,420,10279,1756104992421,2456.16705
ONT,SELL,LIMIT,IOC,7984.8,0.1949,0.1981,FILLED,2321.2,7984.8,1756104997564,1556.23752
BIO,SELL,LIMIT,IOC,160,0.2384400,0.2407200,FILLED,160,160,1756105002156,38.150400000000005
WLFI,BUY,LIMIT,IOC,319,0.2321000,0.2278000,FILLED,319,319,1756105003246,74.0399
XNY,SELL,LIMIT,IOC,4250,0.0068910,0.0069880,FILLED,4250,4250,1756105003519,29.28675
BIO,SELL,LIMIT,IOC,23,0.2382900,0.2406700,FILLED,23,23,1756105004343,5.48067
MEME,SELL,LIMIT,IOC,5838,0.0038020,0.0038410,FILLED,5838,5838,1756105013093,22.196075999999998
FHE,SELL,LIMIT,IOC,36491,0.0586500,0.0595060,FILLED,6486,36491,1756105017413,2140.19715
CUDIS,SELL,LIMIT,IOC,26453,0.0849900,0.0862228,FILLED,356,26453,1756105017413,2248.2404699999997
SOON,SELL,LIMIT,IOC,531,0.2335600,0.2356679,FILLED,134,531,1756105022295,124.02036
SOON,SELL,LIMIT,IOC,3500,0.2334700,0.2357405,FILLED,679,3500,1756105023379,817.145
BIO,BUY,LIMIT,IOC,678,0.2444400,0.2421283,FILLED,525,678,1756105029077,165.73032
SOON,SELL,LIMIT,IOC,232,0.2333500,0.2357100,FILLED,232,232,1756105030114,54.1372
SOON,SELL,LIMIT,IOC,97,0.2333300,0.2353920,FILLED,77,97,1756105035081,22.633010000000002
WLFI,SELL,LIMIT,IOC,19,0.2251000,0.2284000,FILLED,19,19,1756105035081,4.2768999999999995
BID,SELL,LIMIT,IOC,17080,0.0984600,0.0997589,FILLED,1022,17080,1756105035406,1681.6968000000002
CUDIS,SELL,LIMIT,IOC,11007,0.0849200,0.0861833,FILLED,260,11007,1756105035406,934.71444
DOGS,SELL,LIMIT,IOC,4431165,0.0001439,0.0001453,FILLED,766920,4431165,1756105035406,637.6446435
FHE,SELL,LIMIT,IOC,509,0.0585500,0.0594500,FILLED,509,509,1756105038330,29.801949999999998
SOON,SELL,LIMIT,IOC,56,0.2332300,0.2352900,FILLED,56,56,1756105038433,13.06088
SOON,SELL,LIMIT,IOC,106087,0.2314600,0.2347477,FILLED,315,106087,1756105041364,24554.89702
BID,SELL,LIMIT,IOC,48,0.0983700,0.0997000,FILLED,48,48,1756105042095,4.72176
MEME,BUY,LIMIT,IOC,13265,0.0039000,0.0038630,FILLED,13265,13265,1756105042410,51.7335
SOON,SELL,LIMIT,IOC,745,0.2327100,0.2350600,FILLED,745,745,1756105042599,173.36895
VOXEL,SELL,LIMIT,IOC,18587,0.0562300,0.0573487,FILLED,2096,18587,1756105042608,1045.1470100000001
TAC,SELL,LIMIT,IOC,8108,0.0123700,0.0125422,FILLED,1976,8108,1756105043120,100.29596000000001
SOON,SELL,LIMIT,IOC,1824,0.2325700,0.2346764,FILLED,9,1824,1756105045128,424.20768
VOXEL,SELL,LIMIT,IOC,297,0.0561900,0.0573200,FILLED,297,297,1756105045449,16.68843
BID,SELL,LIMIT,IOC,13774,0.0982800,0.0994392,FILLED,381,13774,1756105047262,1353.70872
BID,SELL,LIMIT,IOC,3806,0.0981500,0.0996010,FILLED,178,3806,1756105049300,373.5589
HUMA,SELL,LIMIT,IOC,13000,0.0251350,0.0253801,FILLED,265,13000,1756105051364,326.755
HOME,SELL,LIMIT,IOC,1500,0.0379030,0.0382600,FILLED,1500,1500,1756105051364,56.8545
TOWNS,SELL,LIMIT,IOC,800,0.0239800,0.0242100,FILLED,800,800,1756105051364,19.184
SOON,SELL,LIMIT,IOC,100,0.2325700,0.2348800,FILLED,100,100,1756105051364,23.257
BANANAS31,SELL,LIMIT,IOC,11000,0.0067810,0.0068474,FILLED,3646,11000,1756105051364,74.591
PLAY,BUY,LIMIT,IOC,120,0.0474800,0.0468400,FILLED,120,120,1756105058164,5.6976
BID,SELL,LIMIT,IOC,124,0.0979800,0.0993400,FILLED,124,124,1756105059480,12.149519999999999
PLAY,BUY,LIMIT,IOC,3083,0.0474816,0.0468168,FILLED,122,3083,1756105060140,146.38577279999998
ONT,SELL,LIMIT,IOC,24892.5,0.1948,0.1969,FILLED,4108.1,24892.5,1756105060223,4849.059
BID,SELL,LIMIT,IOC,36818,0.0979500,0.0992629,FILLED,211,36818,1756105060494,3606.3230999999996
CUDIS,SELL,LIMIT,IOC,37768,0.0848900,0.0860852,FILLED,5205,37768,1756105060494,3206.1255199999996
ONT,SELL,LIMIT,IOC,547.7,0.1942,0.1970,FILLED,547.7,547.7,1756105063130,106.36334000000002
SOL,SELL,LIMIT,IOC,4.35,201.2800,202.3100,FILLED,3.66,4.35,1756105066375,875.568
TIA,SELL,LIMIT,IOC,65,1.7231000,1.7404000,FILLED,65,65,1756105066375,112.00150000000001
ORDI,SELL,LIMIT,IOC,12.3,9.110000,9.202000,FILLED,12.3,12.3,1756105066375,112.053
TRB,SELL,LIMIT,IOC,3.0,34.862,35.209,FILLED,3.0,3.0,1756105066375,104.58600000000001
GMX,SELL,LIMIT,IOC,10.33,14.821000,15.042357,FILLED,1.12,10.33,1756105066375,153.10093
WLFI,SELL,LIMIT,IOC,352,0.2249000,0.2294000,FILLED,352,352,1756105066375,79.1648
BIO,SELL,LIMIT,IOC,517,0.2389300,0.2413500,FILLED,517,517,1756105066375,123.52681
BID,SELL,LIMIT,IOC,50085,0.0978500,0.0991282,FILLED,12231,50085,1756105067335,4900.81725
BID,SELL,LIMIT,IOC,25270,0.0978100,0.0990996,FILLED,14562,25270,1756105068639,2471.6587
HYPE,SELL,LIMIT,IOC,54.67,44.52600,44.95442,FILLED,0.06,54.67,1756105069086,2434.23642
MYX,SELL,LIMIT,IOC,575,1.1520000,1.1605636,FILLED,157,575,1756105069259,662.4
BID,SELL,LIMIT,IOC,92,0.0976700,0.0990800,FILLED,92,92,1756105070462,8.98564
SUI,SELL,LIMIT,IOC,76.0,3.493700,3.524500,FILLED,73.0,76.0,1756105071186,265.5212
SUI,SELL,LIMIT,IOC,26.0,3.489900,3.524100,FILLED,26.0,26.0,1756105072377,90.7374
SUI,SELL,LIMIT,IOC,323.0,3.489100,3.524000,FILLED,323.0,323.0,1756105073403,1126.9793
PYTH,SELL,LIMIT,IOC,5000,0.1180200,0.1191273,FILLED,738,5000,1756105073588,590.1
ZKJ,SELL,LIMIT,IOC,200.0,0.178200,0.180500,FILLED,200.0,200.0,1756105074490,35.64
SOL,SELL,LIMIT,IOC,0.16,201.1800,202.1800,FILLED,0.16,0.16,1756105075069,32.1888
SUI,SELL,LIMIT,IOC,5.8,3.489300,3.524000,FILLED,5.8,5.8,1756105075069,20.23794
VELVET,SELL,LIMIT,IOC,105,0.0579000,0.0586500,FILLED,105,105,1756105075474,6.0795
SPK,SELL,LIMIT,IOC,9435,0.0681200,0.0687400,FILLED,9435,9435,1756105076244,642.7122
AGT,SELL,LIMIT,IOC,299,0.0048310,0.0049020,FILLED,299,299,1756105076301,1.444469
RESOLV,SELL,LIMIT,IOC,42,0.1455400,0.1477300,FILLED,42,42,1756105076477,6.11268
SOL,SELL,LIMIT,IOC,7.75,201.1600,202.1700,FILLED,7.75,7.75,1756105076599,1558.99
ONT,SELL,LIMIT,IOC,89.5,0.1936,0.1963,FILLED,89.5,89.5,1756105077590,17.327199999999998
AGT,SELL,LIMIT,IOC,302851,0.0048300,0.0049000,FILLED,299762,302851,1756105077646,1462.77033
SOL,SELL,LIMIT,IOC,27.00,201.1400,202.1500,FILLED,9.94,27.00,1756105078158,5430.78
SPK,SELL,LIMIT,IOC,959,0.0680800,0.0687300,FILLED,959,959,1756105078251,65.28872
IP,SELL,LIMIT,IOC,8.1,5.918470,5.974860,FILLED,6.1,8.1,1756105078369,47.939607
STRK,SELL,LIMIT,IOC,208.5,0.1336000,0.1349000,FILLED,208.5,208.5,1756105079227,27.8556
SUI,SELL,LIMIT,IOC,5.0,3.488600,3.524300,FILLED,5.0,5.0,1756105079227,17.442999999999998
HAEDAL,SELL,LIMIT,IOC,22796,0.1327600,0.1347027,FILLED,1537,22796,1756105079514,3026.3969599999996
GALA,SELL,LIMIT,IOC,56451,0.01730,0.01747,FILLED,56451,56451,1756105086176,976.6023
SUI,SELL,LIMIT,IOC,1135.1,3.489400,3.524400,FILLED,1135.1,1135.1,1756105086267,3960.8179399999995
EIGEN,SELL,LIMIT,IOC,2552.5,1.3150000,1.3280791,FILLED,687.0,2552.5,1756105086267,3356.5375
PUMP,SELL,LIMIT,IOC,595468,0.0027370,0.0027640,FILLED,130202,595468,1756105086267,1629.7959159999998
AGT,SELL,LIMIT,IOC,6226,0.0048160,0.0048720,FILLED,6226,6226,1756105087432,29.984416
APT,SELL,LIMIT,IOC,21.6,4.44150,4.48590,FILLED,21.6,21.6,1756105088509,95.93639999999999
AGT,SELL,LIMIT,IOC,34967,0.0048100,0.0048763,FILLED,22999,34967,1756105088595,168.19127
ZKJ,SELL,LIMIT,IOC,108732.8,0.176600,0.180090,FILLED,547.9,108732.8,1756105089307,19202.212480000002
HIGH,SELL,LIMIT,IOC,503.4,0.555400,0.563042,FILLED,57.8,503.4,1756105089333,279.58835999999997
SOL,SELL,LIMIT,IOC,0.04,201.1100,202.1200,FILLED,0.04,0.04,1756105090226,8.044400000000001
1000CHEEMS,SELL,LIMIT,IOC,85091,0.0012205,0.0012317,FILLED,2912,85091,1756105090229,103.8535655
ZKJ,SELL,LIMIT,IOC,1092.9,0.177300,0.177500,FILLED,1092.9,1092.9,1756105091208,193.77117000000004
FHE,SELL,LIMIT,IOC,144,0.0586800,0.0595800,FILLED,144,144,1756105091300,8.44992
REZ,SELL,LIMIT,IOC,1419,0.0128200,0.0130000,FILLED,1419,1419,1756105091300,18.19158
PEOPLE,SELL,LIMIT,IOC,916,0.01994,0.02014,FILLED,916,916,1756105091300,18.26504
1000BONK,SELL,LIMIT,IOC,867,0.0214440,0.0216620,FILLED,867,867,1756105091300,18.591948000000002
APT,SELL,LIMIT,IOC,4.2,4.44160,4.48590,FILLED,4.2,4.2,1756105091300,18.65472
TON,SELL,LIMIT,IOC,8.9,3.2101000,3.2416000,FILLED,3.7,8.9,1756105091300,28.569890000000004
RAYSOL,SELL,LIMIT,IOC,5.5,3.4407000,3.4757000,FILLED,5.5,5.5,1756105091300,18.92385
HYPER,SELL,LIMIT,IOC,857,0.3044000,0.3073000,FILLED,839,857,1756105091314,260.87080000000003
BIO,SELL,LIMIT,IOC,465,0.2386200,0.2408500,FILLED,96,465,1756105091314,110.9583
STRK,SELL,LIMIT,IOC,73.2,0.1334000,0.1346000,FILLED,73.2,73.2,1756105091472,9.76488
BICO,SELL,LIMIT,IOC,92,0.1057000,0.1073000,FILLED,92,92,1756105091472,9.724400000000001
1000CHEEMS,SELL,LIMIT,IOC,4744426,0.0012187,0.0012305,FILLED,46009,4744426,1756105092222,5782.0319662
ZKJ,SELL,LIMIT,IOC,1440.1,0.175900,0.178600,FILLED,206.5,1440.1,1756105093141,253.31358999999998
PROMPT,BUY,LIMIT,IOC,6355,0.3499000,0.3470811,FILLED,2042,6355,1756105099896,2223.6145
QTUM,BUY,LIMIT,IOC,15.8,3.228,3.186,FILLED,15.8,15.8,1756105101278,51.00240000000001
ONT,SELL,LIMIT,IOC,133.7,0.1925,0.1957,FILLED,133.7,133.7,1756105102240,25.73725
QTUM,BUY,LIMIT,IOC,15.8,3.233,3.191,FILLED,13.3,15.8,1756105103856,51.0814
SOL,SELL,LIMIT,IOC,34.50,201.1000,202.1000,FILLED,7.69,34.50,1756105109609,6937.95
AUCTION,SELL,LIMIT,IOC,4.34,9.867000,9.964000,FILLED,4.34,4.34,1756105110211,42.82278
LTC,SELL,LIMIT,IOC,82.351,113.17,113.73,FILLED,38.902,82.351,1756105110267,9319.66267
ALGO,SELL,LIMIT,IOC,57767.9,0.2555,0.2594,FILLED,4680.3,57767.9,1756105110267,14759.69845
ZORA,SELL,LIMIT,IOC,5075,0.1098400,0.1109500,FILLED,394,5075,1756105110457,557.438
SUI,SELL,LIMIT,IOC,52.0,3.490400,3.525500,FILLED,52.0,52.0,1756105110457,181.5008
TLM,SELL,LIMIT,IOC,1253,0.0047810,0.0048510,FILLED,1253,1253,1756105111118,5.990593
VELVET,SELL,LIMIT,IOC,315,0.0575900,0.0583300,FILLED,315,315,1756105112070,18.14085
BIO,SELL,LIMIT,IOC,411,0.2380900,0.2403500,FILLED,411,411,1756105112154,97.85499
QTUM,BUY,LIMIT,IOC,130.1,3.240,3.196,FILLED,91.1,130.1,1756105112639,421.524
XRP,SELL,LIMIT,IOC,149.5,2.9421,2.9569,FILLED,149.5,149.5,1756105112775,439.84395
ALGO,SELL,LIMIT,IOC,2961.8,0.2568,0.2594,FILLED,619.4,2961.8,1756105113424,760.59024
BIO,SELL,LIMIT,IOC,134,0.2380000,0.2403500,FILLED,134,134,1756105113667,31.892
QTUM,BUY,LIMIT,IOC,221.1,3.244,3.189,FILLED,221.1,221.1,1756105113685,717.2484000000001
UNI,SELL,LIMIT,IOC,2,10.3880,10.4510,FILLED,2,2,1756105114067,20.776
LUNA2,SELL,LIMIT,IOC,2631,0.1518000,0.1540000,FILLED,1472,2631,1756105114190,399.38579999999996
BIO,SELL,LIMIT,IOC,27,0.2379268,0.2398200,FILLED,27,27,1756105115089,6.4240236
PLUME,BUY,LIMIT,IOC,13588,0.0946800,0.0937792,FILLED,2856,13588,1756105118063,1286.51184
OGN,SELL,LIMIT,IOC,2006,0.0769,0.0779,FILLED,2006,2006,1756105121406,154.26139999999998
QTUM,BUY,LIMIT,IOC,794.1,3.251,3.206,FILLED,2.4,794.1,1756105129466,2581.6191
ONT,BUY,LIMIT,IOC,497.6,0.2001,0.1971,FILLED,497.6,497.6,1756105137203,99.56976
QTUM,BUY,LIMIT,IOC,908.5,3.258,3.212,FILLED,122.1,908.5,1756105138097,2959.893
AGLD,SELL,LIMIT,IOC,9,0.6833000,0.6936000,FILLED,9,9,1756105138147,6.1497
BIO,SELL,LIMIT,IOC,829,0.2375500,0.2395700,FILLED,233,829,1756105140347,196.92895000000001
QTUM,BUY,LIMIT,IOC,4.0,3.260,3.214,FILLED,4.0,4.0,1756105141393,13.04
BIO,SELL,LIMIT,IOC,229,0.2371200,0.2393566,FILLED,76,229,1756105146117,54.30048
XRPUSDC,SELL,LIMIT,IOC,1124.8,2.9421,2.9566,FILLED,33.8,1124.8,1756105152555,3309.2740799999997
XRP,SELL,LIMIT,IOC,204.4,2.9420,2.9563,FILLED,204.4,204.4,1756105152661,601.3448000000001
TRX,SELL,LIMIT,IOC,833,0.35247,0.35471,FILLED,219,833,1756105154136,293.60751
BIO,SELL,LIMIT,IOC,500,0.2368900,0.2391500,FILLED,500,500,1756105154377,118.445
RIF,SELL,LIMIT,IOC,1341,0.0568600,0.0577040,FILLED,402,1341,1756105156295,76.24926
COMP,SELL,LIMIT,IOC,17.071,44.87,45.30,FILLED,9.148,17.071,1756105157550,765.97577
BIO,SELL,LIMIT,IOC,480,0.2367000,0.2388800,FILLED,92,480,1756105157550,113.616
INJ,SELL,LIMIT,IOC,2.3,13.655000,13.787000,FILLED,2.3,2.3,1756105158401,31.406499999999998
BIO,SELL,LIMIT,IOC,911,0.2365900,0.2387000,FILLED,911,911,1756105158582,215.53349
BIO,SELL,LIMIT,IOC,34630,0.2358900,0.2387072,FILLED,28619,34630,1756105160157,8168.8706999999995
AVAAI,SELL,LIMIT,IOC,831,0.0253500,0.0266900,FILLED,624,831,1756105160478,21.06585
MAGIC,SELL,LIMIT,IOC,4346.5,0.213800,0.215700,FILLED,4321.0,4346.5,1756105161183,929.2817
BIO,SELL,LIMIT,IOC,1593,0.2363600,0.2386900,FILLED,13,1593,1756105161183,376.52148
FIL,SELL,LIMIT,IOC,454.3,2.301,2.314,FILLED,454.3,454.3,1756105161183,1045.3443000000002
ONDO,SELL,LIMIT,IOC,1528.1,0.9331000,0.9420000,FILLED,604.3,1528.1,1756105161183,1425.87011
LINK,SELL,LIMIT,IOC,122.93,25.475,25.595,FILLED,49.99,122.93,1756105161183,3131.6417500000002
ONT,SELL,LIMIT,IOC,675.5,0.1930,0.1962,FILLED,675.5,675.5,1756105161390,130.3715
PIXEL,SELL,LIMIT,IOC,1932,0.0327800,0.0332800,FILLED,1932,1932,1756105161540,63.33095999999999
TON,SELL,LIMIT,IOC,585.0,3.2085000,3.2403068,FILLED,143.1,585.0,1756105163399,1876.9724999999999
ICP,SELL,LIMIT,IOC,243,5.093000,5.142176,FILLED,5,243,1756105163412,1237.599
1000SHIB,SELL,LIMIT,IOC,85673,0.012497,0.012576,FILLED,30994,85673,1756105164100,1070.655481
TIA,SELL,LIMIT,IOC,81,1.7198000,1.7359000,FILLED,58,81,1756105164159,139.3038
FHE,SELL,LIMIT,IOC,14181,0.0585200,0.0594434,FILLED,3228,14181,1756105164194,829.87212
JASMY,SELL,LIMIT,IOC,120206,0.015080,0.015370,FILLED,15933,120206,1756105164194,1812.70648
TUT,SELL,LIMIT,IOC,14611,0.0592600,0.0601600,FILLED,13019,14611,1756105164194,865.84786
XPL,SELL,LIMIT,IOC,1754,0.5323000,0.5400545,FILLED,21,1754,1756105164195,933.6542
PORT3,SELL,LIMIT,IOC,34022,0.0361500,0.0366922,FILLED,847,34022,1756105164195,1229.8953000000001
NEAR,SELL,LIMIT,IOC,667,2.5240,2.5490,FILLED,56,667,1756105164536,1683.508
INJ,SELL,LIMIT,IOC,1.0,13.650000,13.779000,FILLED,1.0,1.0,1756105164593,13.65
ADA,SELL,LIMIT,IOC,107,0.87800,0.88190,FILLED,107,107,1756105164594,93.946
XRP,SELL,LIMIT,IOC,300.9,2.9415,2.9555,FILLED,300.9,300.9,1756105165157,885.0973499999999
SOL,SELL,LIMIT,IOC,29.06,201.0600,202.0600,FILLED,29.06,29.06,1756105165176,5842.8036
AXS,SELL,LIMIT,IOC,1809,2.32500,2.34700,FILLED,643,1809,1756105165376,4205.925
SUI,SELL,LIMIT,IOC,210.8,3.492200,3.525600,FILLED,210.8,210.8,1756105165466,736.15576
1000FLOKI,SELL,LIMIT,IOC,1516,0.0994100,0.1003800,FILLED,667,1516,1756105165497,150.70556
1000000BOB,SELL,LIMIT,IOC,68,0.0629200,0.0638300,FILLED,68,68,1756105166099,4.278560000000001
BIO,SELL,LIMIT,IOC,375,0.2362100,0.2383000,FILLED,375,375,1756105166350,88.57875
XRP,SELL,LIMIT,IOC,1883.9,2.9409,2.9555,FILLED,1883.9,1883.9,1756105166383,5540.361510000001
SSV,SELL,LIMIT,IOC,0.52,9.151000,9.238000,FILLED,0.52,0.52,1756105166444,4.75852
